0; Zero
F003C2R_; fatt. supercomp linea 3
F003DIAG; deltap0 calc. ugello linea 2 oil
F004C2R_; fatt. supercomp linea 4 cella 1
F004DIAG; deltap calc. ugello linea 3 oil
F005C2R_; fatt. supercomp linea 1 cella 2
F005DIAG; deltap0 calc. ugello linea 3 oil
F005MIS2; portata aria comb. ft042 b.p.
F006C2R_; fatt. supercomp linea 2 cella 2
F006DIAG; valore medio press. gas valle I regolatrice
F006MIS1; pressione ass. aria dil. b.p.
F006MIS2; portata aria comb. ft42a a.p.
F007C2R_; fatt. supercomp linea 3 cella 2
F007DIAG; Pressione X08PT078 press. gas valle I regolatrice
F007MIS2; portata aria comb. ft42a b.p.
F008C2R_; fatt. supercomp linea 4 cella 2
F008MIS1; densità aria dil. b.p.
F009C2R_; fatt. supercomp vapore cella
F009MIS2; portata aria dil. ft038 b.p.
F010C2R_; fatt. supercomp syngas
F010MIS1; densità gasolio FT012 FT013
F011C2R_; fatt. supercomp linea 5 cella 1
F011MIS1; visc dinam gasol FT012 FT013
F011MIS2; portata aria dil. ft38a b.p.
F012MIS1; densità gasolio LP.036
F013MIS1; densità gasolio LP.037
F013MIS2; portata aria dil. ft046 b.p.
F014MIS1; densità gasolio LP.038
F014MIS2; Portata aria diluizione
F015MIS1; densità gasolio LP.039
F015MIS2; portata aria dil. ft46a b.p.
F016MIS1; densità acqua deNOx
F016MIS2; Rapp. compr stadio BP
F017MIS1; viscosità dinamica acqua deNOx
F017MIS2; Rapp. compr stadio AP
F019MIS1; press ass. combustore 1
F020MIS1; Portata acqua deNOx linea 1
F021MIS1; deltap su valvole VC
F021MIS2; Portata gas linea 1 cella 1
F021MIS2_CORIOLIS; Portata gas linea 1 cella 1 - Coriolis
F022MIS1; portata totale aria nel rig
F022MIS2; Portata gas linea 2 cella 1
F022MIS2_CORIOLIS; Portata gas linea 2 cella 1 - Coriolis
F023MIS2; Portata gas linea 3 cella 1
F024MIS1; densità aria nel combustore
F024MIS2; Portata gas linea 4 cella 1
F024_PIDTERM; Termine PID Portata Gas linea 4 cella 1
F025MIS1; deltap di sbarramento
F025MIS2; massa gas residua bunker 1
F026MIS1; press ass. aria comb ing cella
F026MIS2; massa gas residua bunker 2
F027MIS1; press ass. aria dil. ing cella
F027MIS2; massa gas residua bunker 3
F028MIS1; Pressione assoluta di riferimento Cella 1
F028MIS2; massa gas residua bunker 4
F029MIS2; frazione molare vapore aria
F030MIS2; portata totale gasolio
F031MIS2; Portata totale metano cella 1
F034MIS2; portata exh. water injection out (X04FT006)
F035MIS2; Portata totale acqua deNOx
F036MIS2; Portata aria raff. per Pignone
F037MIS2; Portata gas linea 1 cella 2
F037MIS2_CORIOLIS; Portata gas linea 1 cella 2 - Coriolis
F038MIS2; Portata gas linea 2 cella 2
F039MIS2; Portata gas linea 3 cella 2
F039MIS2_DP; Portata gas linea 3 cella 2 diagnostica
F040MIS2; Portata gas linea 4 cella 2
F041MIS2; portata metano l 1 2 3 4 cella 1
F042MIS2; Potata vapore ingresso Transition
F043DIAG; rapporto diametri aria FT073
F043MIS2; carico termico comb.Pignone
F044DIAG; numero di Reynolds aria FT073
F044MIS2; portata complessiva syngas
F044MIS2_CALCOLI_ON; Abilita ins calcolo stech Linea syngas
F045DIAG; coefficiente di portata aria FT073
F045MIS2; richiesta totale gasolio
F046DIAG; coefficiente di comprimibilita aria FT073
F046MIS2; richiesta totale metano cella 1
F047MIS2; portata massica GPL
F048MIS1; press ass. gas linea 1 cella 1
F048MIS2; portata GPL
F049MIS1; press ass. gas linea 2 cella 1
F049MIS2; Portata aria raffreddamento
F049MIS2_CALCOLI_ON; Enable cooling air on CALCOLI
F050MIS1; press ass. gas linea 3 cella 1
F050MIS2; portata massica azoto
F051MIS1; press ass. gas linea 4 cella 1
F051MIS2; percentuale volumica azoto
F052MIS1; densità gas linea 1 cella 1
F052MIS2.CONSUMO; integrale portata massica gas quadrina
F052MIS2.RESET; Reset consumo
F053MIS1; densità gas linea 2 cella 1
F053MIS2; Portata gas linea 5 cella 1
F053MIS2_CORIOLIS; Portata gas linea 5 cella 1 - Coriolis
F054MIS1; densità gas linea 3 cella 1
F054MIS2; Area aria combustione
F055MIS1; densità gas linea 4 cella 1
F055MIS2; Area aria diluizione
F056MIS1; viscosità gas linea 1 cella 1
F056MIS2; portata totale metano cella 1
F057MIS1; Viscosità gas linea 2 cella 1
F057MIS2; Portata totale metano cella 2
F058MIS1; viscosità gas linea 3 cella 1
F058MIS2; portata linea 3 e 4
F059MIS1; viscosità gas linea 4 cella 1
F061MIS1; densità gas carri bombolai
F064MIS1; press ass. monte VL1
F065MIS1; densità acqua att. Fumi
F066MIS1; viscosità dinamica acqua att.
F074MIS1; diametro calc tubo FT46A
F075MIS1; diametro calc flangia FT068
F076MIS1; diametro calc tubo FT068
F077MIS1; diametro calc flangia FT070
F078MIS1; diametro calc tubo FT070
F079MIS1; diametro calc flangia FT072
F080MIS1; diametro calc tubo FT072
F0811ISO; coeff. isoentropico gas linea 1 cella 1
F0812ISO; coeff. isoentropico gas linea 1 cella 2
F081MIS1; diametro calc flangia FT074
F0821ISO; coeff. isoentropico gas linea 2 cella 1
F0822ISO; coeff. isoentropico gas linea 2 cella 2
F082MIS1; diametro calc tubo FT074
F0831ISO; coeff. isoentropico gas linea 3 cella 1
F0832ISO; coeff. isoentropico gas linea 3 cella 2
F083MIS1; press ass. combustore 2
F0841ISO; coeff. isoentropico gas linea 4 cella 1
F0842ISO; coeff. isoentropico gas linea 4 cella 2
F084MIS1; contatore depress main A gas
F0851ISO; coeff. isoentropico gas linea 5 cella 1
F0852ISO; coeff. isoentropico gas linea 5 cella 2
F085MIS1; contatore depress main B gas
F086MIS1; contatore depress pilota gas
F087MIS1; contatore lavaggio ugelli oil
F088MIS1; contatore tempo purging
F089MIS1; contatore tempo scintillamento
F08SYISO; coeff. isoentropico syngas
F090MIS1; tempo depress linee gas
F091MIS1; tempo lavaggio ugelli gas
F092MIS1; tempo lavaggio ugelli oil
F093MIS1; tempo scintillamento
F094MIS1; tempo rientro flashback
F095MIS1; tempo lavaggio lungo/corto
F096MIS1; tempo lavaggio cella azoto
F109MIS1; press ass. gas linea 1 cella 2
F110MIS1; press ass. gas linea 2 cella 2
F111MIS1; press ass. gas linea 3 cella 2
F112MIS1; press ass. gas linea 4 cella 2
F113MIS1; densità gas linea 1 cella 2
F114MIS1; densità gas linea 2 cella 2
F115MIS1; densità gas linea 3 cella 2
F116MIS1; densità gas linea 4 cella 2
F117MIS1; viscosità gas linea 1 cella 2
F118MIS1; viscosità gas linea 2 cella 2
F119MIS1; viscosità gas linea 3 cella 2
F120MIS1; viscosità gas linea 4 cella 2
F121MIS1; diametro calc flangia FT520
F122MIS1; diametro calc tubo FT520
F123MIS1; diametro calc flangia FT521
F124MIS1; diametro calc tubo FT521
F125MIS1; diametro calc flangia FT522
F126MIS1; diametro calc tubo FT522
F127MIS1; diametro calc flangia FT523
F128MIS1; diametro calc tubo FT523
F133MIS1; press ass. monte VL2
F134MIS1; pressione ass. vapore cella
F135MIS1; densità vapore cella
F136MIS1; viscosità vapore cella
F137MIS1; diametro calc flangia FT001
F138MIS1; diametro calc tubo FT001
F139MIS1; coeff. vapore cella
F140MIS1; contatore lavaggio linea syngas
F141MIS1; tempo lavaggio linea syngas
F142MIS1; press ass. syngas
F143MIS1; densità syngas
F144MIS1; viscosità syngas
F145MIS1; diametro calc flangia FT809
F146MIS1; diametro calc tubo FT809
F147MIS1; press aria comburente cella 2
F148MIS1; contatore depress TOP HAT gas
F149MIS1; densità gas quadrina
F150MIS1; press ass. gas linea 5 cella 1
F151MIS1; densità gas linea 5 cella 1
F152MIS1; viscosità gas linea 5 cella 1
F153MIS1; diametro calc flangia FT047
F154MIS1; diametro calc tubo FT047
F155MIS1; tempo oscillazione valvole CH
F156MIS1; Set point totale gas remoto
F157MIS1; Set point L5 % gas remoto
F159MIS1; Set point L1 % gas remoto
F161MIS1; Set point L2 % gas remoto
F163MIS1; Somma SP tot rich e SP Linee 5-1-2
F164MIS1; Set point remoto calc.linea 3
F165MIS1; Set point remoto calc. linea 4
F167MIS1; Set point remoto linea 5
F168MIS1; Set point remoto linea 1
F169MIS1; Set point remoto linea 2
F170MIS1; fatt. supercomp quadrina
F171MIS1; densità acqua DEMI
F172MIS1; viscosità dinamica acqua DEMI
F178MIS2; Portata gas bruciatore Forain BA002
FAVA; 
FCLAFS038AIRSF; Finecorsa logico APERTO FS038 Aria Sfiato
FCLCFS038AIRSF; Finecorsa logico CHIUSO FS038 Aria Sfiato
FCL_A_FCV1AIRASP; Finecorsa logico APERTO FVC1 Aria Aspirazione
FCL_C_FCV1AIRASP; 
FCV1BANCO; Selezione Banco\SCADA Controllo FCV1
FF041ARISFIORO_CV; Uscita CV PID su Valvola FF041 vlv sfioro
FF041ARISFIORO_FS; Fondo scala Valore Valvola FF041 vlv sfioro
FF041ARISFIORO_PIDTERM; Termine PID Controllo Valvola FF041 vlv
FF041ARISFIORO_PV; Ingresso PV PID Valvola FF041 vlv sfioro
FF041ARISFIORO_SP; Ingresso SP PID Valvola FF041 vlv sfioro
FF103ARICMB_CV; Uscita CV PID su Valvola FF103 Aria Comburente
FF103ARICMB_FS; Fondo scala Valore Valvola FF103 Aria Comburente
FF103ARICMB_PIDTERM; Termine PID Controllo Valvola FF103 Aria Comburente
FF103ARICMB_PV; Ingresso PV PID Valvola FF103 Aria Comburente
FF103ARICMB_SP; Ingresso SP PID Valvola FF103 Aria Comburente
FFT.DAT.CH1.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH1.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH1.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH1.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH1.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH1.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH1.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH1.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH1.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH1.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH1.FRE1; Frequenza FFT banda 1
FFT.DAT.CH1.FRE10; Frequenza FFT banda 10
FFT.DAT.CH1.FRE2; Frequenza FFT banda 2
FFT.DAT.CH1.FRE3; Frequenza FFT banda 3
FFT.DAT.CH1.FRE4; Frequenza FFT banda 4
FFT.DAT.CH1.FRE5; Frequenza FFT banda 5
FFT.DAT.CH1.FRE6; Frequenza FFT banda 6
FFT.DAT.CH1.FRE7; Frequenza FFT banda 7
FFT.DAT.CH1.FRE8; Frequenza FFT banda 8
FFT.DAT.CH1.FRE9; Frequenza FFT banda 9
FFT.DAT.CH1.VRMS; VRMS CH1
FFT.DAT.CH10.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH10.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH10.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH10.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH10.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH10.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH10.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH10.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH10.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH10.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH10.FRE1; Frequenza FFT banda 1
FFT.DAT.CH10.FRE10; Frequenza FFT banda 10
FFT.DAT.CH10.FRE2; Frequenza FFT banda 2
FFT.DAT.CH10.FRE3; Frequenza FFT banda 3
FFT.DAT.CH10.FRE4; Frequenza FFT banda 4
FFT.DAT.CH10.FRE5; Frequenza FFT banda 5
FFT.DAT.CH10.FRE6; Frequenza FFT banda 6
FFT.DAT.CH10.FRE7; Frequenza FFT banda 7
FFT.DAT.CH10.FRE8; Frequenza FFT banda 8
FFT.DAT.CH10.FRE9; Frequenza FFT banda 9
FFT.DAT.CH10.VRMS; VRMS CH4
FFT.DAT.CH11.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH11.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH11.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH11.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH11.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH11.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH11.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH11.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH11.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH11.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH11.FRE1; Frequenza FFT banda 1
FFT.DAT.CH11.FRE10; Frequenza FFT banda 10
FFT.DAT.CH11.FRE2; Frequenza FFT banda 2
FFT.DAT.CH11.FRE3; Frequenza FFT banda 3
FFT.DAT.CH11.FRE4; Frequenza FFT banda 4
FFT.DAT.CH11.FRE5; Frequenza FFT banda 5
FFT.DAT.CH11.FRE6; Frequenza FFT banda 6
FFT.DAT.CH11.FRE7; Frequenza FFT banda 7
FFT.DAT.CH11.FRE8; Frequenza FFT banda 8
FFT.DAT.CH11.FRE9; Frequenza FFT banda 9
FFT.DAT.CH11.VRMS; VRMS CH4
FFT.DAT.CH12.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH12.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH12.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH12.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH12.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH12.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH12.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH12.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH12.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH12.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH12.FRE1; Frequenza FFT banda 1
FFT.DAT.CH12.FRE10; Frequenza FFT banda 10
FFT.DAT.CH12.FRE2; Frequenza FFT banda 2
FFT.DAT.CH12.FRE3; Frequenza FFT banda 3
FFT.DAT.CH12.FRE4; Frequenza FFT banda 4
FFT.DAT.CH12.FRE5; Frequenza FFT banda 5
FFT.DAT.CH12.FRE6; Frequenza FFT banda 6
FFT.DAT.CH12.FRE7; Frequenza FFT banda 7
FFT.DAT.CH12.FRE8; Frequenza FFT banda 8
FFT.DAT.CH12.FRE9; Frequenza FFT banda 9
FFT.DAT.CH12.VRMS; VRMS CH4
FFT.DAT.CH13.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH13.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH13.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH13.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH13.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH13.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH13.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH13.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH13.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH13.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH13.FRE1; Frequenza FFT banda 1
FFT.DAT.CH13.FRE10; Frequenza FFT banda 10
FFT.DAT.CH13.FRE2; Frequenza FFT banda 2
FFT.DAT.CH13.FRE3; Frequenza FFT banda 3
FFT.DAT.CH13.FRE4; Frequenza FFT banda 4
FFT.DAT.CH13.FRE5; Frequenza FFT banda 5
FFT.DAT.CH13.FRE6; Frequenza FFT banda 6
FFT.DAT.CH13.FRE7; Frequenza FFT banda 7
FFT.DAT.CH13.FRE8; Frequenza FFT banda 8
FFT.DAT.CH13.FRE9; Frequenza FFT banda 9
FFT.DAT.CH13.VRMS; VRMS CH4
FFT.DAT.CH14.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH14.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH14.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH14.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH14.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH14.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH14.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH14.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH14.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH14.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH14.FRE1; Frequenza FFT banda 1
FFT.DAT.CH14.FRE10; Frequenza FFT banda 10
FFT.DAT.CH14.FRE2; Frequenza FFT banda 2
FFT.DAT.CH14.FRE3; Frequenza FFT banda 3
FFT.DAT.CH14.FRE4; Frequenza FFT banda 4
FFT.DAT.CH14.FRE5; Frequenza FFT banda 5
FFT.DAT.CH14.FRE6; Frequenza FFT banda 6
FFT.DAT.CH14.FRE7; Frequenza FFT banda 7
FFT.DAT.CH14.FRE8; Frequenza FFT banda 8
FFT.DAT.CH14.FRE9; Frequenza FFT banda 9
FFT.DAT.CH14.VRMS; VRMS CH4
FFT.DAT.CH15.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH15.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH15.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH15.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH15.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH15.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH15.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH15.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH15.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH15.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH15.FRE1; Frequenza FFT banda 1
FFT.DAT.CH15.FRE10; Frequenza FFT banda 10
FFT.DAT.CH15.FRE2; Frequenza FFT banda 2
FFT.DAT.CH15.FRE3; Frequenza FFT banda 3
FFT.DAT.CH15.FRE4; Frequenza FFT banda 4
FFT.DAT.CH15.FRE5; Frequenza FFT banda 5
FFT.DAT.CH15.FRE6; Frequenza FFT banda 6
FFT.DAT.CH15.FRE7; Frequenza FFT banda 7
FFT.DAT.CH15.FRE8; Frequenza FFT banda 8
FFT.DAT.CH15.FRE9; Frequenza FFT banda 9
FFT.DAT.CH15.VRMS; VRMS CH4
FFT.DAT.CH16.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH16.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH16.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH16.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH16.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH16.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH16.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH16.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH16.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH16.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH16.FRE1; Frequenza FFT banda 1
FFT.DAT.CH16.FRE10; Frequenza FFT banda 10
FFT.DAT.CH16.FRE2; Frequenza FFT banda 2
FFT.DAT.CH16.FRE3; Frequenza FFT banda 3
FFT.DAT.CH16.FRE4; Frequenza FFT banda 4
FFT.DAT.CH16.FRE5; Frequenza FFT banda 5
FFT.DAT.CH16.FRE6; Frequenza FFT banda 6
FFT.DAT.CH16.FRE7; Frequenza FFT banda 7
FFT.DAT.CH16.FRE8; Frequenza FFT banda 8
FFT.DAT.CH16.FRE9; Frequenza FFT banda 9
FFT.DAT.CH16.VRMS; VRMS CH4
FFT.DAT.CH17.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH17.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH17.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH17.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH17.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH17.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH17.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH17.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH17.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH17.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH17.FRE1; Frequenza FFT banda 1
FFT.DAT.CH17.FRE10; Frequenza FFT banda 10
FFT.DAT.CH17.FRE2; Frequenza FFT banda 2
FFT.DAT.CH17.FRE3; Frequenza FFT banda 3
FFT.DAT.CH17.FRE4; Frequenza FFT banda 4
FFT.DAT.CH17.FRE5; Frequenza FFT banda 5
FFT.DAT.CH17.FRE6; Frequenza FFT banda 6
FFT.DAT.CH17.FRE7; Frequenza FFT banda 7
FFT.DAT.CH17.FRE8; Frequenza FFT banda 8
FFT.DAT.CH17.FRE9; Frequenza FFT banda 9
FFT.DAT.CH17.VRMS; VRMS CH4
FFT.DAT.CH18.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH18.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH18.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH18.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH18.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH18.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH18.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH18.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH18.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH18.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH18.FRE1; Frequenza FFT banda 1
FFT.DAT.CH18.FRE10; Frequenza FFT banda 10
FFT.DAT.CH18.FRE2; Frequenza FFT banda 2
FFT.DAT.CH18.FRE3; Frequenza FFT banda 3
FFT.DAT.CH18.FRE4; Frequenza FFT banda 4
FFT.DAT.CH18.FRE5; Frequenza FFT banda 5
FFT.DAT.CH18.FRE6; Frequenza FFT banda 6
FFT.DAT.CH18.FRE7; Frequenza FFT banda 7
FFT.DAT.CH18.FRE8; Frequenza FFT banda 8
FFT.DAT.CH18.FRE9; Frequenza FFT banda 9
FFT.DAT.CH18.VRMS; VRMS CH4
FFT.DAT.CH19.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH19.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH19.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH19.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH19.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH19.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH19.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH19.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH19.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH19.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH19.FRE1; Frequenza FFT banda 1
FFT.DAT.CH19.FRE10; Frequenza FFT banda 10
FFT.DAT.CH19.FRE2; Frequenza FFT banda 2
FFT.DAT.CH19.FRE3; Frequenza FFT banda 3
FFT.DAT.CH19.FRE4; Frequenza FFT banda 4
FFT.DAT.CH19.FRE5; Frequenza FFT banda 5
FFT.DAT.CH19.FRE6; Frequenza FFT banda 6
FFT.DAT.CH19.FRE7; Frequenza FFT banda 7
FFT.DAT.CH19.FRE8; Frequenza FFT banda 8
FFT.DAT.CH19.FRE9; Frequenza FFT banda 9
FFT.DAT.CH19.VRMS; VRMS CH4
FFT.DAT.CH2.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH2.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH2.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH2.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH2.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH2.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH2.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH2.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH2.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH2.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH2.FRE1; Frequenza FFT banda 1
FFT.DAT.CH2.FRE10; Frequenza FFT banda 10
FFT.DAT.CH2.FRE2; Frequenza FFT banda 2
FFT.DAT.CH2.FRE3; Frequenza FFT banda 3
FFT.DAT.CH2.FRE4; Frequenza FFT banda 4
FFT.DAT.CH2.FRE5; Frequenza FFT banda 5
FFT.DAT.CH2.FRE6; Frequenza FFT banda 6
FFT.DAT.CH2.FRE7; Frequenza FFT banda 7
FFT.DAT.CH2.FRE8; Frequenza FFT banda 8
FFT.DAT.CH2.FRE9; Frequenza FFT banda 9
FFT.DAT.CH2.VRMS; VRMS CH2
FFT.DAT.CH20.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH20.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH20.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH20.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH20.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH20.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH20.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH20.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH20.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH20.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH20.FRE1; Frequenza FFT banda 1
FFT.DAT.CH20.FRE10; Frequenza FFT banda 10
FFT.DAT.CH20.FRE2; Frequenza FFT banda 2
FFT.DAT.CH20.FRE3; Frequenza FFT banda 3
FFT.DAT.CH20.FRE4; Frequenza FFT banda 4
FFT.DAT.CH20.FRE5; Frequenza FFT banda 5
FFT.DAT.CH20.FRE6; Frequenza FFT banda 6
FFT.DAT.CH20.FRE7; Frequenza FFT banda 7
FFT.DAT.CH20.FRE8; Frequenza FFT banda 8
FFT.DAT.CH20.FRE9; Frequenza FFT banda 9
FFT.DAT.CH20.VRMS; VRMS CH4
FFT.DAT.CH3.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH3.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH3.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH3.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH3.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH3.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH3.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH3.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH3.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH3.AMP9; Ampiezza FFT banda 9
FFT.DAT.CH3.FRE1; Frequenza FFT banda 1
FFT.DAT.CH3.FRE10; Frequenza FFT banda 10
FFT.DAT.CH3.FRE2; Frequenza FFT banda 2
FFT.DAT.CH3.FRE3; Frequenza FFT banda 3
FFT.DAT.CH3.FRE4; Frequenza FFT banda 4
FFT.DAT.CH3.FRE5; Frequenza FFT banda 5
FFT.DAT.CH3.FRE6; Frequenza FFT banda 6
FFT.DAT.CH3.FRE7; Frequenza FFT banda 7
FFT.DAT.CH3.FRE8; Frequenza FFT banda 8
FFT.DAT.CH3.FRE9; Frequenza FFT banda 9
FFT.DAT.CH3.VRMS; VRMS CH3
FFT.DAT.CH4.AMP1; Ampiezza FFT banda 1
FFT.DAT.CH4.AMP10; Ampiezza FFT banda 10
FFT.DAT.CH4.AMP2; Ampiezza FFT banda 2
FFT.DAT.CH4.AMP3; Ampiezza FFT banda 3
FFT.DAT.CH4.AMP4; Ampiezza FFT banda 4
FFT.DAT.CH4.AMP5; Ampiezza FFT banda 5
FFT.DAT.CH4.AMP6; Ampiezza FFT banda 6
FFT.DAT.CH4.AMP7; Ampiezza FFT banda 7
FFT.DAT.CH4.AMP8; Ampiezza FFT banda 8
FFT.DAT.CH4.AMP9; Ampiezza FFT banda 9
